Actual data of,Barishal_load,Mymensingh_load,Chattogram_load,Rangpur_load,Demand_Lag7,Khulna_load,Sylhet_load,Dhaka_load,Demand_Lag1,IsWeekend,Low water level in Kaptai lake,Coal supply Limitation,DayOfWeek,Cumilla_load,Demand_Lag2,Gas/LF limitation,Month,Rajshahi_load,Demand_Rolling7_Mean,Max. Demand at eve. peak (Generation end),Regional_Demand_PCA
2020-04-17,0.0,0.0,0.0,0.0,12317.0,0.0,0.0,0.0,9358.0,1,193.0,85.0,4,0.0,7769.0,812.0,4,0.0,9714.142857142857,8830.0,-4.049128322276747
2020-04-18,0.0,0.0,0.0,0.0,10322.0,0.0,0.0,0.0,8830.0,1,199.0,85.0,5,0.0,9358.0,1077.0,4,0.0,9216.0,8804.0,-4.237093487831673
2020-04-19,0.0,0.0,0.0,0.0,7922.0,0.0,0.0,0.0,8804.0,0,197.0,85.0,6,0.0,8830.0,993.0,4,0.0,8999.142857142857,9455.0,-3.445241547443675
2020-04-20,0.0,0.0,0.0,0.0,9967.0,0.0,0.0,0.0,9455.0,0,198.0,85.0,0,0.0,8804.0,1399.0,4,0.0,9218.142857142857,8635.0,-4.459376748422385
2020-04-21,0.0,0.0,0.0,0.0,10344.0,0.0,0.0,0.0,8635.0,0,194.0,85.0,1,0.0,9455.0,1359.0,4,0.0,9027.857142857143,8041.0,-5.157552270931287
2020-04-22,0.0,0.0,0.0,0.0,7769.0,0.0,0.0,0.0,8041.0,0,195.0,85.0,2,0.0,8635.0,1322.0,4,0.0,8698.857142857143,8461.0,-4.968877243377955
2020-04-23,0.0,0.0,0.0,0.0,9358.0,0.0,0.0,0.0,8461.0,0,193.0,85.0,3,0.0,8041.0,1278.0,4,0.0,8797.714285714286,7017.0,-6.562097087667116
2020-04-24,0.0,0.0,0.0,0.0,8830.0,0.0,0.0,0.0,7017.0,1,194.0,85.0,4,0.0,8461.0,1236.0,4,0.0,8463.285714285714,7189.0,-6.691936369435338
2020-04-25,0.0,0.0,0.0,0.0,8804.0,0.0,0.0,0.0,7189.0,1,193.0,85.0,5,0.0,7017.0,1191.0,4,0.0,8228.857142857143,7969.0,-5.878272289877325
2020-04-26,0.0,0.0,0.0,0.0,9455.0,0.0,0.0,0.0,7969.0,0,193.0,100.0,6,0.0,7189.0,1212.0,4,0.0,8109.571428571428,7256.0,-6.483306765477823
2020-04-27,0.0,0.0,0.0,0.0,8635.0,0.0,0.0,0.0,7256.0,0,195.0,170.0,0,0.0,7969.0,1132.0,4,0.0,7795.428571428572,8999.0,-4.554628546966109
2020-04-28,0.0,0.0,0.0,0.0,8041.0,0.0,0.0,0.0,8999.0,0,194.0,170.0,1,0.0,7256.0,1113.0,4,0.0,7847.428571428572,7640.0,-6.001870077180362
2020-04-29,0.0,0.0,0.0,0.0,8461.0,0.0,0.0,0.0,7640.0,0,194.0,170.0,2,0.0,8999.0,1111.0,4,0.0,7790.142857142857,8743.0,-4.5953796435034935
2020-04-30,0.0,0.0,0.0,0.0,7017.0,0.0,0.0,0.0,8743.0,0,196.0,170.0,3,0.0,7640.0,949.0,4,0.0,7830.428571428572,8658.0,-4.94234008592734
2020-05-01,0.0,0.0,0.0,0.0,7189.0,0.0,0.0,0.0,8658.0,1,184.0,0.0,4,0.0,8743.0,1299.0,5,0.0,8064.857142857143,8221.0,-6.171841538731313
2020-05-02,0.0,0.0,0.0,0.0,7969.0,0.0,0.0,0.0,8221.0,1,158.0,0.0,5,0.0,8658.0,1545.0,5,0.0,8212.285714285714,9099.0,-5.191261702089053
2020-05-03,0.0,0.0,0.0,0.0,7256.0,0.0,0.0,0.0,9099.0,0,163.0,0.0,6,0.0,8221.0,1826.0,5,0.0,8373.714285714286,9481.0,-5.343472497499576
2020-05-04,0.0,0.0,0.0,0.0,8999.0,0.0,0.0,0.0,9481.0,0,198.0,0.0,0,0.0,9099.0,1084.0,5,0.0,8691.57142857143,9454.0,-3.449497371188834
2020-05-05,0.0,0.0,0.0,0.0,7640.0,0.0,0.0,0.0,9454.0,0,193.0,170.0,1,0.0,9481.0,892.0,5,0.0,8756.57142857143,8170.0,-5.576319204428652
2020-05-06,0.0,0.0,0.0,0.0,8743.0,0.0,0.0,0.0,8170.0,0,126.0,170.0,2,0.0,9454.0,1132.0,5,0.0,8832.285714285714,10098.0,-2.83035032723546
2020-05-07,0.0,0.0,0.0,0.0,8658.0,0.0,0.0,0.0,10098.0,0,121.0,170.0,3,0.0,8170.0,937.0,5,0.0,9025.857142857143,11415.0,-1.0297646340012019
2020-05-08,0.0,0.0,0.0,0.0,8221.0,0.0,0.0,0.0,11415.0,1,128.0,170.0,4,0.0,10098.0,917.0,5,0.0,9419.714285714286,10538.0,-1.1079419343625414
2020-05-09,0.0,0.0,0.0,0.0,9099.0,0.0,0.0,0.0,10538.0,1,154.0,170.0,5,0.0,11415.0,1645.0,5,0.0,9750.714285714286,12892.0,0.8967494332222516
2020-05-10,0.0,0.0,0.0,0.0,9481.0,0.0,0.0,0.0,12892.0,0,151.0,170.0,6,0.0,10538.0,1142.0,5,0.0,10292.57142857143,12054.0,0.3222449988789255
2020-05-11,0.0,0.0,0.0,0.0,9454.0,0.0,0.0,0.0,12054.0,0,74.0,170.0,0,0.0,12892.0,1765.0,5,0.0,10660.142857142857,9602.0,-2.8117501301764105
2020-05-12,0.0,0.0,0.0,0.0,8170.0,0.0,0.0,0.0,9602.0,0,156.0,85.0,1,0.0,12054.0,1726.0,5,0.0,10681.285714285714,9098.0,-3.8649307676433287
2020-05-13,0.0,0.0,0.0,0.0,10098.0,0.0,0.0,0.0,9098.0,0,196.0,170.0,2,0.0,9602.0,899.0,5,0.0,10813.857142857143,9803.0,-2.5518333721841784
2020-05-14,0.0,0.0,0.0,0.0,11415.0,0.0,0.0,0.0,9803.0,0,193.0,170.0,3,0.0,9098.0,996.0,5,0.0,10771.714285714286,10285.0,-1.701622729844518
2020-05-15,0.0,0.0,0.0,0.0,10538.0,0.0,0.0,0.0,10285.0,1,194.0,170.0,4,0.0,9803.0,932.0,5,0.0,10610.285714285714,10142.0,-1.7133029381126914
2020-05-16,0.0,0.0,0.0,0.0,12892.0,0.0,0.0,0.0,10142.0,1,193.0,170.0,5,0.0,10285.0,905.0,5,0.0,10553.714285714286,11305.0,-0.4435774457687033
2020-05-17,0.0,0.0,0.0,0.0,12054.0,0.0,0.0,0.0,11305.0,0,198.0,170.0,6,0.0,10142.0,1104.0,5,0.0,10327.0,11828.0,0.3327109231664255
2020-05-18,0.0,0.0,0.0,0.0,9602.0,0.0,0.0,0.0,11828.0,0,192.0,170.0,0,0.0,11305.0,862.0,5,0.0,10294.714285714286,11941.0,0.6596029165180227
2020-05-19,0.0,0.0,0.0,0.0,9098.0,0.0,0.0,0.0,11941.0,0,230.0,170.0,1,0.0,11828.0,875.0,5,0.0,10628.857142857143,10788.0,-0.9013524206775121
2020-05-20,0.0,0.0,0.0,0.0,9803.0,0.0,0.0,0.0,10788.0,0,200.0,170.0,2,0.0,11941.0,1054.0,5,0.0,10870.285714285714,6330.0,-6.892011095306031
2020-05-21,0.0,0.0,0.0,0.0,10285.0,0.0,0.0,0.0,6330.0,0,200.0,170.0,3,0.0,10788.0,1005.0,5,0.0,10374.142857142857,7411.0,-6.073197870244469
2020-05-22,0.0,0.0,0.0,0.0,10142.0,0.0,0.0,0.0,7411.0,1,199.0,170.0,4,0.0,6330.0,850.0,5,0.0,9963.57142857143,9308.0,-3.806026932385854
2020-05-23,0.0,0.0,0.0,0.0,11305.0,0.0,0.0,0.0,9308.0,1,199.0,170.0,5,0.0,7411.0,904.0,5,0.0,9844.42857142857,10242.0,-2.043872654579892
2020-05-24,0.0,0.0,0.0,0.0,11828.0,0.0,0.0,0.0,10242.0,0,200.0,170.0,6,0.0,9308.0,915.0,5,0.0,9692.57142857143,9574.0,-2.3116512902960737
2020-05-25,0.0,0.0,0.0,0.0,11941.0,0.0,0.0,0.0,9574.0,0,201.0,170.0,0,0.0,10242.0,776.0,5,0.0,9370.57142857143,8929.0,-3.6140207840106604
2020-05-26,0.0,0.0,0.0,0.0,10788.0,0.0,0.0,0.0,8929.0,0,201.0,170.0,1,0.0,9574.0,956.0,5,0.0,8940.285714285714,8341.0,-4.496672598196954
2020-05-27,0.0,0.0,0.0,0.0,6330.0,0.0,0.0,0.0,8341.0,0,200.0,170.0,2,0.0,8929.0,935.0,5,0.0,8590.714285714286,6958.0,-6.954668782727804
2020-05-28,0.0,0.0,0.0,0.0,7411.0,0.0,0.0,0.0,6958.0,0,200.0,170.0,3,0.0,8341.0,768.0,5,0.0,8680.42857142857,8468.0,-5.14285295014792
2020-05-29,0.0,0.0,0.0,0.0,9308.0,0.0,0.0,0.0,8468.0,1,200.0,170.0,4,0.0,6958.0,768.0,5,0.0,8831.42857142857,9155.0,-3.997330008015288
2020-05-30,0.0,0.0,0.0,0.0,10242.0,0.0,0.0,0.0,9155.0,1,165.0,170.0,5,0.0,8468.0,832.0,5,0.0,8809.57142857143,9184.0,-3.465166131996484
2020-05-31,0.0,0.0,0.0,0.0,9574.0,0.0,0.0,0.0,9184.0,0,164.0,170.0,6,0.0,9155.0,891.0,5,0.0,8658.42857142857,10574.0,-2.262108909034808
2020-06-01,0.0,0.0,0.0,0.0,8929.0,0.0,0.0,0.0,10574.0,0,184.0,0.0,0,0.0,9184.0,1349.0,6,0.0,8801.285714285714,8575.0,-5.035277611931437
2020-06-02,0.0,0.0,0.0,0.0,8341.0,0.0,0.0,0.0,8575.0,0,160.0,0.0,1,0.0,10574.0,1765.0,6,0.0,8750.714285714286,9132.0,-4.807027541197361
2020-06-03,0.0,0.0,0.0,0.0,6958.0,0.0,0.0,0.0,9132.0,0,163.0,0.0,2,0.0,8575.0,1948.0,6,0.0,8863.714285714286,8460.0,-5.628906253872392
2020-06-04,0.0,0.0,0.0,0.0,8468.0,0.0,0.0,0.0,8460.0,0,194.0,85.0,3,0.0,9132.0,898.0,6,0.0,9078.285714285714,10009.0,-2.8010950513174575
2020-06-05,0.0,0.0,0.0,0.0,9155.0,0.0,0.0,0.0,10009.0,1,154.0,170.0,4,0.0,8460.0,667.0,6,0.0,9298.42857142857,9126.0,-4.110688195684191
2020-06-06,0.0,0.0,0.0,0.0,9184.0,0.0,0.0,0.0,9126.0,1,154.0,170.0,5,0.0,10009.0,1019.0,6,0.0,9294.285714285714,10677.0,-1.8281051599437557
2020-06-07,0.0,0.0,0.0,0.0,10574.0,0.0,0.0,0.0,10677.0,0,123.0,170.0,6,0.0,9126.0,998.0,6,0.0,9507.57142857143,11470.0,-0.8312185119618798
2020-06-08,0.0,0.0,0.0,0.0,8575.0,0.0,0.0,0.0,11470.0,0,88.0,170.0,0,0.0,10677.0,907.0,6,0.0,9635.57142857143,11137.0,-0.28297369848220966
2020-06-09,0.0,0.0,0.0,0.0,9132.0,0.0,0.0,0.0,11137.0,0,153.0,170.0,1,0.0,11470.0,1645.0,6,0.0,10001.57142857143,12097.0,0.11506737245524642
2020-06-10,0.0,0.0,0.0,0.0,8460.0,0.0,0.0,0.0,12097.0,0,120.0,170.0,2,0.0,11137.0,1392.0,6,0.0,10425.142857142857,11944.0,-0.3340830045313203
2020-06-11,0.0,0.0,0.0,0.0,10009.0,0.0,0.0,0.0,11944.0,0,70.0,170.0,3,0.0,12097.0,1688.0,6,0.0,10922.857142857143,7975.0,-4.556580256869975
2020-06-12,0.0,0.0,0.0,0.0,9126.0,0.0,0.0,0.0,7975.0,1,144.0,85.0,4,0.0,11944.0,2025.0,6,0.0,10632.285714285714,8996.0,-4.251229061932098
2020-06-13,0.0,0.0,0.0,0.0,10677.0,0.0,0.0,0.0,8996.0,1,167.0,170.0,5,0.0,7975.0,948.0,6,0.0,10613.714285714286,10714.0,-1.7442767680381304
2020-06-14,0.0,0.0,0.0,0.0,11470.0,0.0,0.0,0.0,10714.0,0,132.0,170.0,6,0.0,8996.0,990.0,6,0.0,10619.0,11410.0,-0.7604722220059618
2020-06-15,0.0,0.0,0.0,0.0,11137.0,0.0,0.0,0.0,11410.0,0,166.0,170.0,0,0.0,10714.0,935.0,6,0.0,10610.42857142857,11634.0,-0.20530171611300604
2020-06-16,0.0,0.0,0.0,0.0,12097.0,0.0,0.0,0.0,11634.0,0,130.0,170.0,1,0.0,11410.0,1043.0,6,0.0,10681.42857142857,11389.0,-0.3846273116118888
2020-06-17,0.0,0.0,0.0,0.0,11944.0,0.0,0.0,0.0,11389.0,0,131.0,170.0,2,0.0,11634.0,1049.0,6,0.0,10580.285714285714,10355.0,-1.4964227232572944
2020-06-18,0.0,0.0,0.0,0.0,7975.0,0.0,0.0,0.0,10355.0,0,131.0,170.0,3,0.0,11389.0,1072.0,6,0.0,10353.285714285714,10510.0,-1.8230507986530102
2020-06-19,0.0,0.0,0.0,0.0,8996.0,0.0,0.0,0.0,10510.0,1,129.0,170.0,4,0.0,10355.0,1007.0,6,0.0,10715.42857142857,10548.0,-1.6897765813042267
2020-06-20,0.0,0.0,0.0,0.0,10714.0,0.0,0.0,0.0,10548.0,1,129.0,170.0,5,0.0,10510.0,899.0,6,0.0,10937.142857142857,11332.0,-0.8917677007527505
2020-06-22,0.0,0.0,0.0,0.0,11410.0,0.0,0.0,0.0,11332.0,0,131.0,170.0,0,0.0,10548.0,812.0,6,0.0,11025.42857142857,11476.0,-0.44012935323021957
2020-06-22,0.0,0.0,0.0,0.0,11634.0,0.0,0.0,0.0,11476.0,0,132.0,170.0,0,0.0,11332.0,740.0,6,0.0,11034.857142857143,11090.0,-1.0172434354876048
2020-06-23,0.0,0.0,0.0,0.0,11389.0,0.0,0.0,0.0,11090.0,0,132.0,170.0,1,0.0,11476.0,832.0,6,0.0,10957.142857142857,11673.0,-0.21847698676349128
2020-06-24,0.0,0.0,0.0,0.0,10355.0,0.0,0.0,0.0,11673.0,0,134.0,170.0,2,0.0,11090.0,755.0,6,0.0,10997.714285714286,12070.0,-0.13163983218366151
2020-06-25,0.0,0.0,0.0,0.0,10510.0,0.0,0.0,0.0,12070.0,0,135.0,170.0,3,0.0,11673.0,783.0,6,0.0,11242.714285714286,11285.0,-0.7256081367876103
2020-06-26,0.0,0.0,0.0,0.0,10548.0,0.0,0.0,0.0,11285.0,1,163.0,170.0,4,0.0,12070.0,693.0,6,0.0,11353.42857142857,10790.0,-1.3442427923705549
2020-06-27,0.0,0.0,0.0,0.0,11332.0,0.0,0.0,0.0,10790.0,1,127.0,170.0,5,0.0,11285.0,760.0,6,0.0,11388.0,10753.0,-1.5504867128025293
2020-06-28,0.0,0.0,0.0,0.0,11476.0,0.0,0.0,0.0,10753.0,0,127.0,170.0,6,0.0,10790.0,889.0,6,0.0,11305.285714285714,10619.0,-1.524292567065226
2020-06-29,0.0,0.0,0.0,0.0,11090.0,0.0,0.0,0.0,10619.0,0,125.0,170.0,0,0.0,10753.0,791.0,6,0.0,11182.857142857143,11286.0,-1.022613374420552
2020-06-30,0.0,0.0,0.0,0.0,11673.0,0.0,0.0,0.0,11286.0,0,122.0,170.0,1,0.0,10619.0,930.0,6,0.0,11210.857142857143,11367.0,-1.0753653893760824
2020-07-01,0.0,0.0,0.0,0.0,12070.0,0.0,0.0,0.0,11367.0,0,185.0,0.0,2,0.0,11286.0,1269.0,7,0.0,11167.142857142857,8584.0,-4.084474398089488
2020-07-02,0.0,0.0,0.0,0.0,11285.0,0.0,0.0,0.0,8584.0,0,160.0,0.0,3,0.0,11367.0,1811.0,7,0.0,10669.142857142857,8128.0,-5.1998394241153845
2020-07-03,0.0,0.0,0.0,0.0,10790.0,0.0,0.0,0.0,8128.0,1,163.0,0.0,4,0.0,8584.0,2041.0,7,0.0,10218.142857142857,9346.0,-4.455515310945698
2020-07-04,0.0,0.0,0.0,0.0,10753.0,0.0,0.0,0.0,9346.0,1,194.0,85.0,5,0.0,8128.0,927.0,7,0.0,10011.857142857143,10308.0,-1.9609054908146344
2020-07-05,0.0,0.0,0.0,0.0,10619.0,0.0,0.0,0.0,10308.0,0,157.0,170.0,6,0.0,9346.0,967.0,7,0.0,9948.285714285714,7103.0,-5.9265719388948455
2020-07-06,0.0,0.0,0.0,0.0,11286.0,0.0,0.0,0.0,7103.0,0,153.0,170.0,0,0.0,10308.0,1034.0,7,0.0,9446.0,11441.0,-1.0553721385215438
2020-07-07,0.0,0.0,0.0,0.0,11367.0,0.0,0.0,0.0,11441.0,0,157.0,170.0,1,0.0,7103.0,998.0,7,0.0,9468.142857142857,11843.0,-0.3754758875469618
2020-07-08,0.0,0.0,0.0,0.0,8584.0,0.0,0.0,0.0,11843.0,0,83.0,170.0,2,0.0,11441.0,951.0,7,0.0,9536.142857142857,11323.0,-0.15624023215705193
2020-07-09,0.0,0.0,0.0,0.0,8128.0,0.0,0.0,0.0,11323.0,0,155.0,170.0,3,0.0,11843.0,1645.0,7,0.0,9927.42857142857,11771.0,-0.37612541521508264
2020-07-10,0.0,0.0,0.0,0.0,9346.0,0.0,0.0,0.0,11771.0,1,110.0,170.0,4,0.0,11323.0,1326.0,7,0.0,10447.857142857143,11899.0,-0.1487246331004295
2020-07-11,0.0,0.0,0.0,0.0,10308.0,0.0,0.0,0.0,11899.0,1,70.0,170.0,5,0.0,11771.0,1443.0,7,0.0,10812.57142857143,9242.0,-3.191283149012926
2020-07-12,0.0,0.0,0.0,0.0,7103.0,0.0,0.0,0.0,9242.0,0,184.0,85.0,6,0.0,11899.0,2253.0,7,0.0,10660.285714285714,8991.0,-4.224635623713012
2020-07-13,0.0,0.0,0.0,0.0,11441.0,0.0,0.0,0.0,8991.0,0,122.0,170.0,0,0.0,9242.0,913.0,7,0.0,10930.0,11407.0,-1.312215606522085
2020-07-14,0.0,0.0,0.0,0.0,11843.0,0.0,0.0,0.0,11407.0,0,120.0,170.0,1,0.0,8991.0,913.0,7,0.0,10925.142857142857,11783.0,-0.36535159542793794
2020-07-15,0.0,0.0,0.0,0.0,11323.0,0.0,0.0,0.0,11783.0,0,86.0,170.0,2,0.0,11407.0,1063.0,7,0.0,10916.57142857143,11903.0,0.1475209439754435
2020-07-16,0.0,0.0,0.0,0.0,11771.0,0.0,0.0,0.0,11903.0,0,85.0,170.0,3,0.0,11783.0,993.0,7,0.0,10999.42857142857,11962.0,0.300753736912624
2020-07-17,0.0,0.0,0.0,0.0,11899.0,0.0,0.0,0.0,11962.0,1,83.0,170.0,4,0.0,11903.0,994.0,7,0.0,11026.714285714286,11543.0,0.09450919314231752
2020-07-18,0.0,0.0,0.0,0.0,9242.0,0.0,0.0,0.0,11543.0,1,84.0,170.0,5,0.0,11962.0,1063.0,7,0.0,10975.857142857143,12103.0,0.16115975061150814
2020-07-19,0.0,0.0,0.0,0.0,8991.0,0.0,0.0,0.0,12103.0,0,86.0,170.0,6,0.0,11543.0,1063.0,7,0.0,11384.57142857143,11331.0,-1.0218904805899172
2020-07-21,0.0,0.0,0.0,0.0,11407.0,0.0,0.0,0.0,11331.0,0,84.0,170.0,1,0.0,12103.0,963.0,7,0.0,11718.857142857143,10787.0,-1.0559361656206105
2020-07-21,0.0,0.0,0.0,0.0,11783.0,0.0,0.0,0.0,10787.0,0,83.0,170.0,1,0.0,11331.0,1033.0,7,0.0,11630.285714285714,10747.0,-1.0529478670420958
2020-07-22,0.0,0.0,0.0,0.0,11903.0,0.0,0.0,0.0,10747.0,0,82.0,170.0,2,0.0,10787.0,930.0,7,0.0,11482.285714285714,11483.0,-0.35827463994103576
2020-07-23,0.0,0.0,0.0,0.0,11962.0,0.0,0.0,0.0,11483.0,0,83.0,170.0,3,0.0,10747.0,996.0,7,0.0,11422.285714285714,11580.0,-0.21508968068955883
2020-07-24,0.0,0.0,0.0,0.0,11543.0,0.0,0.0,0.0,11580.0,1,85.0,170.0,4,0.0,11483.0,995.0,7,0.0,11367.714285714286,10998.0,-0.4165300929405392
2020-07-25,0.0,0.0,0.0,0.0,12103.0,0.0,0.0,0.0,10998.0,1,83.0,170.0,5,0.0,11580.0,996.0,7,0.0,11289.857142857143,12225.0,0.6105148718157501
2020-07-26,0.0,0.0,0.0,0.0,11331.0,0.0,0.0,0.0,12225.0,0,83.0,170.0,6,0.0,10998.0,997.0,7,0.0,11307.285714285714,12536.0,1.1301934699434717
2020-07-27,0.0,0.0,0.0,0.0,10787.0,0.0,0.0,0.0,12536.0,0,85.0,170.0,0,0.0,12225.0,997.0,7,0.0,11479.42857142857,11885.0,0.5745147606951805
2020-07-28,0.0,0.0,0.0,0.0,10747.0,0.0,0.0,0.0,11885.0,0,84.0,170.0,1,0.0,12536.0,1188.0,7,0.0,11636.285714285714,11797.0,0.6424824349273685
2020-07-29,0.0,0.0,0.0,0.0,11483.0,0.0,0.0,0.0,11797.0,0,88.0,170.0,2,0.0,11885.0,1253.0,7,0.0,11786.285714285714,11637.0,0.5248627469641219
2020-07-30,0.0,0.0,0.0,0.0,11580.0,0.0,0.0,0.0,11637.0,0,85.0,170.0,3,0.0,11797.0,1168.0,7,0.0,11808.285714285714,11169.0,0.2033860313692263
2020-07-31,0.0,0.0,0.0,0.0,10998.0,0.0,0.0,0.0,11169.0,1,87.0,170.0,4,0.0,11637.0,962.0,7,0.0,11749.57142857143,10415.0,-0.609533567928087
2020-08-01,0.0,0.0,0.0,0.0,12225.0,0.0,0.0,0.0,10415.0,1,184.0,0.0,5,0.0,11169.0,1284.0,8,0.0,11666.285714285714,8689.0,-4.037003941939818
2020-08-02,0.0,0.0,0.0,0.0,12536.0,0.0,0.0,0.0,8689.0,0,161.0,0.0,6,0.0,10415.0,2050.0,8,0.0,11161.142857142857,9014.0,-4.306128310131228
2020-08-03,0.0,0.0,0.0,0.0,11885.0,0.0,0.0,0.0,9014.0,0,164.0,0.0,0,0.0,8689.0,2076.0,8,0.0,10658.0,9578.0,-3.992999394642895
2020-08-04,0.0,0.0,0.0,0.0,11797.0,0.0,0.0,0.0,9578.0,0,193.0,85.0,1,0.0,9014.0,785.0,8,0.0,10328.42857142857,10158.0,-1.847588357165974
2020-08-05,0.0,0.0,0.0,0.0,11637.0,0.0,0.0,0.0,10158.0,0,156.0,170.0,2,0.0,9578.0,835.0,8,0.0,10094.285714285714,9924.0,-2.1366742218469787
2020-08-06,0.0,0.0,0.0,0.0,11169.0,0.0,0.0,0.0,9924.0,0,124.0,170.0,3,0.0,10158.0,1062.0,8,0.0,9849.57142857143,11464.0,-0.6919513796357049
2020-08-07,0.0,0.0,0.0,0.0,10415.0,0.0,0.0,0.0,11464.0,1,125.0,170.0,4,0.0,9924.0,1000.0,8,0.0,9891.714285714286,11838.0,-0.10112848909942992
2020-08-08,0.0,0.0,0.0,0.0,8689.0,0.0,0.0,0.0,11838.0,1,88.0,170.0,5,0.0,11464.0,981.0,8,0.0,10095.0,12023.0,0.5326335779789308
2020-08-09,0.0,0.0,0.0,0.0,9014.0,0.0,0.0,0.0,12023.0,0,155.0,170.0,6,0.0,11838.0,1659.0,8,0.0,10571.285714285714,12016.0,0.40287558791956635
2020-08-10,0.0,0.0,0.0,0.0,9578.0,0.0,0.0,0.0,12016.0,0,114.0,170.0,0,0.0,12023.0,1370.0,8,0.0,11000.142857142857,12063.0,0.2971450803193097
2020-08-11,0.0,0.0,0.0,0.0,10158.0,0.0,0.0,0.0,12063.0,0,69.0,170.0,1,0.0,12016.0,1415.0,8,0.0,11355.142857142857,9801.0,-2.641817895115577
2020-08-12,0.0,0.0,0.0,0.0,9924.0,0.0,0.0,0.0,9801.0,0,183.0,85.0,2,0.0,12063.0,2481.0,8,0.0,11304.142857142857,8940.0,-3.7803872779555916
2020-08-13,0.0,0.0,0.0,0.0,11464.0,0.0,0.0,0.0,8940.0,0,75.0,170.0,3,0.0,9801.0,1090.0,8,0.0,11163.57142857143,12484.0,0.5692317302084217
2020-08-14,0.0,0.0,0.0,0.0,11838.0,0.0,0.0,0.0,12484.0,1,73.0,170.0,4,0.0,8940.0,1054.0,8,0.0,11309.285714285714,11501.0,0.19034699246190448
2020-08-15,0.0,0.0,0.0,0.0,12023.0,0.0,0.0,0.0,11501.0,1,73.0,170.0,5,0.0,12484.0,1043.0,8,0.0,11261.142857142857,10589.0,-0.733870221027064
2020-08-16,0.0,0.0,0.0,0.0,12016.0,0.0,0.0,0.0,10589.0,0,75.0,170.0,6,0.0,11501.0,1132.0,8,0.0,11056.285714285714,11346.0,-0.16834672853905533
2020-08-17,0.0,0.0,0.0,0.0,12063.0,0.0,0.0,0.0,11346.0,0,72.0,170.0,0,0.0,10589.0,1225.0,8,0.0,10960.57142857143,11682.0,-0.023188021789391434
2020-08-18,0.0,0.0,0.0,0.0,9801.0,0.0,0.0,0.0,11682.0,0,74.0,170.0,1,0.0,11346.0,1312.0,8,0.0,10906.142857142857,11793.0,0.007954184156882451
2020-08-19,0.0,0.0,0.0,0.0,8940.0,0.0,0.0,0.0,11793.0,0,107.0,170.0,2,0.0,11682.0,1314.0,8,0.0,11190.714285714286,11429.0,-0.34840007075601354
2020-08-20,0.0,0.0,0.0,0.0,12484.0,0.0,0.0,0.0,11429.0,0,112.0,170.0,3,0.0,11793.0,1592.0,8,0.0,11546.285714285714,11132.0,-0.374761350104968
2020-08-21,0.0,0.0,0.0,0.0,11501.0,0.0,0.0,0.0,11132.0,1,111.0,170.0,4,0.0,11429.0,1310.0,8,0.0,11353.142857142857,10401.0,-1.0782418171373442
2020-08-22,0.0,0.0,0.0,0.0,10589.0,0.0,0.0,0.0,10401.0,1,113.0,170.0,5,0.0,11132.0,1648.0,8,0.0,11196.0,11429.0,-0.5243413217229154
2020-08-23,0.0,0.0,0.0,0.0,11346.0,0.0,0.0,0.0,11429.0,0,152.0,170.0,6,0.0,10401.0,1661.0,8,0.0,11316.0,11804.0,0.10081591149723101
2020-08-24,0.0,0.0,0.0,0.0,11682.0,0.0,0.0,0.0,11804.0,0,155.0,170.0,0,0.0,11429.0,1667.0,8,0.0,11381.42857142857,11975.0,0.40697284476215195
2020-08-25,0.0,0.0,0.0,0.0,11793.0,0.0,0.0,0.0,11975.0,0,162.0,170.0,1,0.0,11804.0,1818.0,8,0.0,11423.285714285714,11563.0,-0.2210461719820182
2020-08-26,0.0,0.0,0.0,0.0,11429.0,0.0,0.0,0.0,11563.0,0,145.0,170.0,2,0.0,11975.0,1945.0,8,0.0,11390.42857142857,11239.0,-0.11565400422385162
2020-08-27,0.0,0.0,0.0,0.0,11132.0,0.0,0.0,0.0,11239.0,0,143.0,170.0,3,0.0,11563.0,1844.0,8,0.0,11363.285714285714,11595.0,0.12029859950866267
2020-08-28,0.0,0.0,0.0,0.0,10401.0,0.0,0.0,0.0,11595.0,1,140.0,170.0,4,0.0,11239.0,1903.0,8,0.0,11429.42857142857,11251.0,-0.31460519862079894
2020-08-29,0.0,0.0,0.0,0.0,11429.0,0.0,0.0,0.0,11251.0,1,141.0,170.0,5,0.0,11595.0,2025.0,8,0.0,11550.857142857143,12081.0,0.8948251150181358
2020-08-30,0.0,0.0,0.0,0.0,11804.0,0.0,0.0,0.0,12081.0,0,140.0,170.0,6,0.0,11251.0,2076.0,8,0.0,11644.0,12177.0,1.0073645501116437
2020-08-31,0.0,0.0,0.0,0.0,11975.0,0.0,0.0,0.0,12177.0,0,143.0,170.0,0,0.0,12081.0,2076.0,8,0.0,11697.285714285714,12577.0,1.3506854534754733
2020-09-01,0.0,0.0,0.0,0.0,11563.0,0.0,0.0,0.0,12577.0,0,185.0,0.0,1,0.0,12177.0,1034.0,9,0.0,11783.285714285714,8484.0,-4.001488401521128
2020-09-02,0.0,0.0,0.0,0.0,11239.0,0.0,0.0,0.0,8484.0,0,162.0,0.0,2,0.0,12577.0,2220.0,9,0.0,11343.42857142857,9214.0,-4.010258525082291
